sample_id,class_name,source,split,tree_id,view_id,image_path,bbox_area,y_center,label_count,pca_x,pca_y,tsne_x,tsne_y,instance_id,x_center,bbox_w,bbox_h
8837,B3,DAMIMAS,train,DAMIMAS_A21B_0660,4,dataset_640\images\train\DAMIMAS_A21B_0660_4.jpg,0.011527030936,0.291189,4,-1.4628267,0.11015963,-14.986075,12.573467,8837,0.411838,0.104438,0.110372
7265,B3,DAMIMAS,train,DAMIMAS_A21B_0554,2,dataset_640\images\train\DAMIMAS_A21B_0554_2.jpg,0.004124274824,0.412868,8,-6.065498,2.7121928,-29.705078,-11.862663,7265,0.499346,0.062092,0.066422
7039,B3,DAMIMAS,train,DAMIMAS_A21B_0538,3,dataset_640\images\train\DAMIMAS_A21B_0538_3.jpg,0.005612428151000001,0.481495,6,-6.9559436,0.074995466,-36.25666,-9.595101,7039,0.384641,0.059477,0.094363
6720,B3,DAMIMAS,train,DAMIMAS_A21B_0514,3,dataset_640\images\train\DAMIMAS_A21B_0514_3.jpg,0.006031401192,0.44424,5,-6.8751984,-0.32003984,-34.914818,-9.172952,6720,0.453159,0.058824,0.102533
3857,B3,DAMIMAS,train,DAMIMAS_A21B_0317,4,dataset_640\images\train\DAMIMAS_A21B_0317_4.jpg,0.007513434617,0.501898,4,-2.6015024,-2.9105551,-5.842703,13.452817,3857,0.644392,0.103259,0.072763
15518,B3,DAMIMAS,test,DAMIMAS_A21B_0079,1,dataset_640\images\test\DAMIMAS_A21B_0079_1.jpg,0.007424385959999999,0.451923,7,0.3702753,-0.32260588,-10.651703,16.192848,15518,0.4545,0.107592,0.069005
2774,B3,DAMIMAS,train,DAMIMAS_A21B_0233,3,dataset_640\images\train\DAMIMAS_A21B_0233_3.jpg,0.0026118403359999998,0.463685,6,-2.6814523,-4.3426147,-11.672071,23.231407,2774,0.474433,0.053704,0.048634
11015,B3,DAMIMAS,train,DAMIMAS_A21B_0818,4,dataset_640\images\train\DAMIMAS_A21B_0818_4.jpg,0.00684048528,0.479413,5,4.331931,-3.8943117,21.151556,-3.266771,11015,0.714622,0.089676,0.07628
8474,B3,DAMIMAS,train,DAMIMAS_A21B_0630,4,dataset_640\images\train\DAMIMAS_A21B_0630_4.jpg,0.021681295205,0.361024,5,1.4618793,1.4804841,15.234533,-21.562128,8474,0.403614,0.191215,0.113387
7777,B3,DAMIMAS,train,DAMIMAS_A21B_0595,2,dataset_640\images\train\DAMIMAS_A21B_0595_2.jpg,0.018640299671999996,0.406413,6,-1.8549229,4.8380895,-14.018551,-17.228802,7777,0.636721,0.162732,0.114546
5919,B3,DAMIMAS,train,DAMIMAS_A21B_0460,2,dataset_640\images\train\DAMIMAS_A21B_0460_2.jpg,0.008768306678,0.354324,7,-0.7163017,-0.7322173,-14.059571,10.1518545,5919,0.410354,0.115741,0.075758
1924,B3,DAMIMAS,train,DAMIMAS_A21B_0168,1,dataset_640\images\train\DAMIMAS_A21B_0168_1.jpg,0.012529625526,0.473697,6,-2.454917,1.8335516,-14.459361,-3.1111796,1924,0.482066,0.121154,0.103419
13665,B3,DAMIMAS,val,DAMIMAS_A21B_0472,1,dataset_640\images\val\DAMIMAS_A21B_0472_1.jpg,0.01305296322,0.423611,7,3.6719854,-5.403072,15.582489,-1.3717321,13665,0.386574,0.12963,0.100694
17592,B3,DAMIMAS,test,DAMIMAS_A21B_0832,2,dataset_640\images\test\DAMIMAS_A21B_0832_2.jpg,0.01727249706,0.290846,5,-0.8458321,2.0882647,-16.541601,-4.928835,17592,0.362517,0.17654,0.097839
7323,B3,DAMIMAS,train,DAMIMAS_A21B_0556,4,dataset_640\images\train\DAMIMAS_A21B_0556_4.jpg,0.010189253749999998,0.295851,6,-1.4608691,2.1927018,-1.6965921,-11.354912,7323,0.643871,0.129125,0.07891
6402,B3,DAMIMAS,train,DAMIMAS_A21B_0497,3,dataset_640\images\train\DAMIMAS_A21B_0497_3.jpg,0.001929015432,0.302579,5,-3.9540484,-5.3741403,-10.491785,25.303493,6402,0.318783,0.046296,0.041667
10612,B3,DAMIMAS,train,DAMIMAS_A21B_0792,4,dataset_640\images\train\DAMIMAS_A21B_0792_4.jpg,0.015568669200000001,0.295766,5,4.2887297,-0.40931675,18.083052,4.1263394,10612,0.713962,0.120036,0.1297
6966,B3,DAMIMAS,train,DAMIMAS_A21B_0533,3,dataset_640\images\train\DAMIMAS_A21B_0533_3.jpg,0.006706205231,0.483071,7,2.7286603,0.54954803,8.921952,-8.297681,6966,0.655419,0.085879,0.078089
8222,B3,DAMIMAS,train,DAMIMAS_A21B_0619,4,dataset_640\images\train\DAMIMAS_A21B_0619_4.jpg,0.011302682538,0.362439,7,3.495446,-1.7927002,13.66108,1.7181722,8222,0.685458,0.116013,0.097426
6814,B3,DAMIMAS,train,DAMIMAS_A21B_0522,2,dataset_640\images\train\DAMIMAS_A21B_0522_2.jpg,0.00966825966,0.375223,3,2.525463,0.6975462,13.7305355,-10.459472,6814,0.609428,0.108932,0.088755
11102,B3,DAMIMAS,train,DAMIMAS_A21B_0821,8,dataset_640\images\train\DAMIMAS_A21B_0821_8.jpg,0.018717606495000004,0.396078,4,0.90148556,1.305606,-10.059722,-5.5913677,11102,0.573774,0.127505,0.146799
1622,B3,DAMIMAS,train,DAMIMAS_A21B_0145,2,dataset_640\images\train\DAMIMAS_A21B_0145_2.jpg,0.013578149094000002,0.454678,5,4.017565,2.3913097,12.949383,-12.590012,1622,0.564418,0.116318,0.116733
14648,B3,DAMIMAS,val,DAMIMAS_A21B_0776,3,dataset_640\images\val\DAMIMAS_A21B_0776_3.jpg,0.011957684232,0.278727,5,-1.0069804,0.51629806,-6.9916534,4.141212,14648,0.702094,0.113028,0.105794
7569,B3,DAMIMAS,train,DAMIMAS_A21B_0579,4,dataset_640\images\train\DAMIMAS_A21B_0579_4.jpg,0.005021802112,0.384915,7,0.788086,-0.025001474,-2.9626763,-16.737043,7569,0.239676,0.088384,0.056818
1566,B3,DAMIMAS,train,DAMIMAS_A21B_0141,2,dataset_640\images\train\DAMIMAS_A21B_0141_2.jpg,0.006680125132,0.477941,5,3.184834,-0.29945877,9.149966,-9.801651,1566,0.693219,0.078431,0.085172
13974,B3,DAMIMAS,val,DAMIMAS_A21B_0557,3,dataset_640\images\val\DAMIMAS_A21B_0557_3.jpg,0.010767934804,0.386642,5,-4.0189066,1.3979511,-30.669888,9.708016,13974,0.566903,0.120733,0.089188
17457,B3,DAMIMAS,test,DAMIMAS_A21B_0816,1,dataset_640\images\test\DAMIMAS_A21B_0816_1.jpg,0.010987742598,0.378726,5,0.79832816,2.5590394,1.223885,-19.14415,17457,0.466801,0.124203,0.088466
3424,B3,DAMIMAS,train,DAMIMAS_A21B_0290,2,dataset_640\images\train\DAMIMAS_A21B_0290_2.jpg,0.0035710259399999995,0.46874,3,-8.131596,-0.7782593,-32.604267,-6.0733337,3424,0.323808,0.050481,0.07074
10475,B3,DAMIMAS,train,DAMIMAS_A21B_0775,3,dataset_640\images\train\DAMIMAS_A21B_0775_3.jpg,0.02181698826,0.357944,5,2.2240434,0.12374882,-6.5395417,4.4865704,10475,0.268386,0.170259,0.12814
17489,B3,DAMIMAS,test,DAMIMAS_A21B_0816,6,dataset_640\images\test\DAMIMAS_A21B_0816_6.jpg,0.011424316143,0.369938,7,4.541318,0.7456399,12.131044,-5.8445272,17489,0.605846,0.124203,0.091981
7405,B3,DAMIMAS,train,DAMIMAS_A21B_0563,1,dataset_640\images\train\DAMIMAS_A21B_0563_1.jpg,0.0021760169760000002,0.187314,5,-6.949082,-4.3569126,-42.66817,-0.8838689,7405,0.637156,0.060408,0.036022
17221,B3,DAMIMAS,test,DAMIMAS_A21B_0743,2,dataset_640\images\test\DAMIMAS_A21B_0743_2.jpg,0.0056777996,0.408088,4,-0.4396851,-2.4856093,-5.231789,11.152703,17221,0.344473,0.084997,0.0668
14435,B3,DAMIMAS,val,DAMIMAS_A21B_0701,2,dataset_640\images\val\DAMIMAS_A21B_0701_2.jpg,0.027106209091,0.468445,8,3.2178006,-4.0423265,0.98382866,20.946424,14435,0.845527,0.141737,0.191243
14303,B3,DAMIMAS,val,DAMIMAS_A21B_0678,1,dataset_640\images\val\DAMIMAS_A21B_0678_1.jpg,0.010846264409999999,0.432344,6,4.972221,-0.6126207,15.434827,1.9129444,14303,0.801112,0.11807,0.091863
2037,B3,DAMIMAS,train,DAMIMAS_A21B_0173,1,dataset_640\images\train\DAMIMAS_A21B_0173_1.jpg,0.0042258144559999995,0.500832,7,-2.6423442,-0.16231853,-6.4089427,-4.764722,2037,0.609755,0.070292,0.060118
17458,B3,DAMIMAS,test,DAMIMAS_A21B_0816,1,dataset_640\images\test\DAMIMAS_A21B_0816_1.jpg,0.009216604196,0.413878,5,2.0572264,5.3403754,2.8279145,-20.650532,17458,0.617563,0.107018,0.086122
10000,B3,DAMIMAS,train,DAMIMAS_A21B_0738,1,dataset_640\images\train\DAMIMAS_A21B_0738_1.jpg,0.00466155665,0.242626,3,-4.56757,2.2585187,-24.273693,-17.39351,10000,0.418462,0.056282,0.082825
5490,B3,DAMIMAS,train,DAMIMAS_A21B_0433,2,dataset_640\images\train\DAMIMAS_A21B_0433_2.jpg,0.003301461394,0.447277,5,-6.3628206,-0.6558459,-31.605536,-4.826271,5490,0.601243,0.049951,0.066094
3164,B3,DAMIMAS,train,DAMIMAS_A21B_0269,4,dataset_640\images\train\DAMIMAS_A21B_0269_4.jpg,0.012966180150000001,0.470665,4,0.4236958,1.5438532,3.7649307,-0.14363693,3164,0.647212,0.13123,0.098805
13206,B3,DAMIMAS,val,DAMIMAS_A21B_0274,1,dataset_640\images\val\DAMIMAS_A21B_0274_1.jpg,0.004882643034,0.472601,5,-0.8662477,-4.2261686,-8.353898,20.518263,13206,0.574552,0.090334,0.054051
14604,B3,DAMIMAS,val,DAMIMAS_A21B_0749,1,dataset_640\images\val\DAMIMAS_A21B_0749_1.jpg,0.02993473782,0.35668,7,0.078740515,4.046551,14.30348,-26.694315,14604,0.545211,0.204355,0.146484
14777,B3,DAMIMAS,val,DAMIMAS_A21B_0819,2,dataset_640\images\val\DAMIMAS_A21B_0819_2.jpg,0.013678948024000001,0.369938,5,-1.4338884,3.0746095,-10.186152,-3.7380185,14777,0.518045,0.095144,0.143771
9373,B3,DAMIMAS,train,DAMIMAS_A21B_0693,1,dataset_640\images\train\DAMIMAS_A21B_0693_1.jpg,0.04806793098,0.351165,6,6.232051,0.4747711,22.70065,7.715108,9373,0.256995,0.258903,0.18566
4462,B3,DAMIMAS,train,DAMIMAS_A21B_0367,4,dataset_640\images\train\DAMIMAS_A21B_0367_4.jpg,0.009147699825,0.426551,5,-1.2308707,1.2967913,-12.96188,-4.5777264,4462,0.618214,0.104277,0.087725
6478,B3,DAMIMAS,train,DAMIMAS_A21B_0501,4,dataset_640\images\train\DAMIMAS_A21B_0501_4.jpg,0.003776596389,0.447712,5,-1.5484335,-2.702594,-12.600475,4.5726643,6478,0.523148,0.066993,0.056373
16381,B3,DAMIMAS,test,DAMIMAS_A21B_0407,3,dataset_640\images\test\DAMIMAS_A21B_0407_3.jpg,0.0026612668249999995,0.335156,6,-7.1289296,-1.1468744,-33.810436,-8.673302,16381,0.533505,0.065605,0.040565
14296,B3,DAMIMAS,val,DAMIMAS_A21B_0664,4,dataset_640\images\val\DAMIMAS_A21B_0664_4.jpg,0.00356387807,0.244649,7,-0.6305209,-5.538739,0.5462078,16.811968,14296,0.790256,0.05561,0.064087
3319,B3,DAMIMAS,train,DAMIMAS_A21B_0281,2,dataset_640\images\train\DAMIMAS_A21B_0281_2.jpg,0.013266141354,0.485624,5,-3.4427195,1.3314669,-21.646402,-6.7092733,3319,0.60049,0.106209,0.124906
39,B3,DAMIMAS,train,DAMIMAS_A21B_0004,1,dataset_640\images\train\DAMIMAS_A21B_0004_1.jpg,0.009152140118,0.399297,3,3.524448,-5.8617277,23.848206,-2.1532257,39,0.55044,0.109406,0.083653
14757,B3,DAMIMAS,val,DAMIMAS_A21B_0815,7,dataset_640\images\val\DAMIMAS_A21B_0815_7.jpg,0.03296275248,0.355807,7,4.5057945,2.901742,24.47396,9.759053,14757,0.728346,0.21063,0.156496
5400,B3,DAMIMAS,train,DAMIMAS_A21B_0428,1,dataset_640\images\train\DAMIMAS_A21B_0428_1.jpg,0.012482013972000001,0.401505,6,-0.88962674,4.0524983,15.46471,-24.702982,5400,0.58523,0.123132,0.101371
4546,B3,DAMIMAS,train,DAMIMAS_A21B_0371,4,dataset_640\images\train\DAMIMAS_A21B_0371_4.jpg,0.0035494161660000003,0.307465,6,-4.5956726,0.41351002,-27.031488,-12.213055,4546,0.494575,0.066461,0.053406
6299,B3,DAMIMAS,train,DAMIMAS_A21B_0490,1,dataset_640\images\train\DAMIMAS_A21B_0490_1.jpg,0.013412283548999999,0.261253,7,-1.0066351,5.8780704,-9.142411,-23.117376,6299,0.437483,0.117599,0.114051
9125,B3,DAMIMAS,train,DAMIMAS_A21B_0676,1,dataset_640\images\train\DAMIMAS_A21B_0676_1.jpg,0.008474197901,0.386651,4,1.6276367,0.31767574,8.912576,7.2760754,9125,0.709317,0.120367,0.070403
6853,B3,DAMIMAS,train,DAMIMAS_A21B_0526,2,dataset_640\images\train\DAMIMAS_A21B_0526_2.jpg,0.00630148643,0.361668,5,-7.102394,-1.8083137,-36.206,-8.852402,6853,0.516092,0.056942,0.110665
9423,B3,DAMIMAS,train,DAMIMAS_A21B_0696,2,dataset_640\images\train\DAMIMAS_A21B_0696_2.jpg,0.020958894098999998,0.271861,5,3.455984,2.6608288,26.174974,9.816833,9423,0.278239,0.166829,0.125631
986,B3,DAMIMAS,train,DAMIMAS_A21B_0084,3,dataset_640\images\train\DAMIMAS_A21B_0084_3.jpg,0.014235929792,0.455474,3,3.9282725,-2.510079,14.074914,-0.23340233,986,0.632898,0.135076,0.105392
1180,B3,DAMIMAS,train,DAMIMAS_A21B_0107,1,dataset_640\images\train\DAMIMAS_A21B_0107_1.jpg,0.005777297005999999,0.374985,7,-0.5403429,0.28019282,-19.149044,16.505466,1180,0.608863,0.086294,0.066949
14450,B3,DAMIMAS,val,DAMIMAS_A21B_0711,1,dataset_640\images\val\DAMIMAS_A21B_0711_1.jpg,0.022903760135999998,0.450928,5,3.8590453,0.93748814,25.116175,6.4601855,14450,0.404774,0.177038,0.129372
2015,B3,DAMIMAS,train,DAMIMAS_A21B_0172,1,dataset_640\images\train\DAMIMAS_A21B_0172_1.jpg,0.021650376634,0.517565,5,1.8882807,3.8271518,-12.57308,-6.6161833,2015,0.380719,0.166667,0.129902
930,B3,DAMIMAS,train,DAMIMAS_A21B_0078,2,dataset_640\images\train\DAMIMAS_A21B_0078_2.jpg,0.005565638479,0.527914,5,5.0563273,-1.7493942,11.414357,-10.494886,930,0.341866,0.093319,0.059641
8635,B3,DAMIMAS,train,DAMIMAS_A21B_0649,1,dataset_640\images\train\DAMIMAS_A21B_0649_1.jpg,0.025615236636,0.302916,4,3.207763,-1.0041447,5.183544,6.0225854,8635,0.814647,0.168426,0.152086
16598,B3,DAMIMAS,test,DAMIMAS_A21B_0474,1,dataset_640\images\test\DAMIMAS_A21B_0474_1.jpg,0.001836715632,0.47076,6,-3.8594563,0.7197123,-23.74717,-22.32273,16598,0.595029,0.058854,0.031208
14311,B3,DAMIMAS,val,DAMIMAS_A21B_0678,2,dataset_640\images\val\DAMIMAS_A21B_0678_2.jpg,0.058757416523,0.454215,5,2.9749103,-2.926629,33.26158,4.9444695,14311,0.231256,0.269501,0.218023
10667,B3,DAMIMAS,train,DAMIMAS_A21B_0799,2,dataset_640\images\train\DAMIMAS_A21B_0799_2.jpg,0.023060162775,0.239276,4,2.943306,3.7043695,22.459627,13.665084,10667,0.427169,0.165217,0.139575
7595,B3,DAMIMAS,train,DAMIMAS_A21B_0580,4,dataset_640\images\train\DAMIMAS_A21B_0580_4.jpg,0.013240614128,0.396534,6,4.024357,-3.288414,30.8961,1.8175184,7595,0.219304,0.140056,0.094538
12518,B3,DAMIMAS,val,DAMIMAS_A21B_0067,3,dataset_640\images\val\DAMIMAS_A21B_0067_3.jpg,0.006261598703999999,0.489992,7,0.4761267,4.5686545,-2.2855625,-20.044355,12518,0.516612,0.086601,0.072304
6748,B3,DAMIMAS,train,DAMIMAS_A21B_0517,1,dataset_640\images\train\DAMIMAS_A21B_0517_1.jpg,0.009600843213,0.437246,6,3.0993986,2.319597,16.464588,-14.902884,6748,0.417992,0.112221,0.085553
4499,B3,DAMIMAS,train,DAMIMAS_A21B_0369,2,dataset_640\images\train\DAMIMAS_A21B_0369_2.jpg,0.010067191776,0.444336,3,2.3961825,0.74547476,17.228151,-9.224493,4499,0.437901,0.111679,0.090144
4949,B3,DAMIMAS,train,DAMIMAS_A21B_0394,2,dataset_640\images\train\DAMIMAS_A21B_0394_2.jpg,0.011818170435,0.348241,6,3.3351843,3.907022,4.1187778,-19.416323,4949,0.626929,0.129405,0.091327
3623,B3,DAMIMAS,train,DAMIMAS_A21B_0302,2,dataset_640\images\train\DAMIMAS_A21B_0302_2.jpg,0.004579534376,0.412251,4,-2.112298,-0.9299699,-18.300175,7.0530577,3623,0.677324,0.072088,0.063527
3745,B3,DAMIMAS,train,DAMIMAS_A21B_0310,4,dataset_640\images\train\DAMIMAS_A21B_0310_4.jpg,0.005552663169,0.479077,5,-6.348167,-1.6651933,-36.30725,11.079407,3745,0.565585,0.128859,0.043091
9285,B3,DAMIMAS,train,DAMIMAS_A21B_0687,2,dataset_640\images\train\DAMIMAS_A21B_0687_2.jpg,0.02403406182,0.383113,5,2.9552126,0.8223683,29.62582,11.790996,9285,0.214126,0.176115,0.136468
11177,B3,DAMIMAS,train,DAMIMAS_A21B_0824,4,dataset_640\images\train\DAMIMAS_A21B_0824_4.jpg,0.0069489446399999995,0.268291,5,-1.7878402,-0.8836592,-22.69481,4.221965,11177,0.253937,0.114048,0.06093
663,B3,DAMIMAS,train,DAMIMAS_A21B_0052,4,dataset_640\images\train\DAMIMAS_A21B_0052_4.jpg,0.008298043865999999,0.41033,7,2.9842663,-2.5941932,32.644863,1.52485,663,0.34776,0.102822,0.080703
15931,B3,DAMIMAS,test,DAMIMAS_A21B_0198,3,dataset_640\images\test\DAMIMAS_A21B_0198_3.jpg,0.0045895849699999994,0.429739,4,0.07902175,-5.724079,-9.240614,21.853996,15931,0.333454,0.071411,0.06427
307,B3,DAMIMAS,train,DAMIMAS_A21B_0022,1,dataset_640\images\train\DAMIMAS_A21B_0022_1.jpg,0.0036559815900000002,0.466503,5,-1.6263242,-0.33012363,-6.2190123,-9.807434,307,0.339325,0.056645,0.064542
126,B3,DAMIMAS,train,DAMIMAS_A21B_0011,2,dataset_640\images\train\DAMIMAS_A21B_0011_2.jpg,0.00338024313,0.54356,5,-4.173415,0.5478399,-19.88618,6.07515,126,0.466997,0.06633,0.050961
3332,B3,DAMIMAS,train,DAMIMAS_A21B_0282,1,dataset_640\images\train\DAMIMAS_A21B_0282_1.jpg,0.016426898376,0.417429,4,-0.75146616,1.0875373,-2.8884208,4.619142,3332,0.348385,0.130852,0.125538
4789,B3,DAMIMAS,train,DAMIMAS_A21B_0385,2,dataset_640\images\train\DAMIMAS_A21B_0385_2.jpg,0.007549635820999999,0.4372,7,-3.3041534,-3.8018723,-21.041786,12.754683,4789,0.525541,0.086639,0.087139
7799,B3,DAMIMAS,train,DAMIMAS_A21B_0596,2,dataset_640\images\train\DAMIMAS_A21B_0596_2.jpg,0.025892738154,0.353641,6,2.5464163,-3.2492898,-2.247313,26.887968,7799,0.457049,0.168067,0.154062
6374,B3,DAMIMAS,train,DAMIMAS_A21B_0496,2,dataset_640\images\train\DAMIMAS_A21B_0496_2.jpg,0.011887530864,0.383681,4,1.712612,-1.5687691,8.962514,-2.2585917,6374,0.420139,0.118056,0.100694
1311,B3,DAMIMAS,train,DAMIMAS_A21B_0118,4,dataset_640\images\train\DAMIMAS_A21B_0118_4.jpg,0.013747902194000001,0.382761,5,-3.032537,4.1939926,-16.223375,-14.0929365,1311,0.427288,0.100763,0.136438
17190,B3,DAMIMAS,test,DAMIMAS_A21B_0724,4,dataset_640\images\test\DAMIMAS_A21B_0724_4.jpg,0.01730606735,0.625102,5,2.4626772,4.6914,1.216399,-21.082386,17190,0.618001,0.150553,0.11495
17434,B3,DAMIMAS,test,DAMIMAS_A21B_0814,2,dataset_640\images\test\DAMIMAS_A21B_0814_2.jpg,0.015559742979000002,0.436206,3,3.0859604,-1.6398228,16.60862,-4.0456114,17434,0.687433,0.131841,0.118019
2997,B3,DAMIMAS,train,DAMIMAS_A21B_0250,4,dataset_640\images\train\DAMIMAS_A21B_0250_4.jpg,0.015207743985,0.396344,7,2.9802861,-0.8945861,21.194214,-7.934285,2997,0.623411,0.136619,0.111315
13271,B3,DAMIMAS,val,DAMIMAS_A21B_0297,2,dataset_640\images\val\DAMIMAS_A21B_0297_2.jpg,0.00217077388,0.475983,5,-8.580378,1.4338884,-31.004349,-7.5990763,13271,0.667821,0.042955,0.050536
2595,B3,DAMIMAS,train,DAMIMAS_A21B_0218,1,dataset_640\images\train\DAMIMAS_A21B_0218_1.jpg,0.002888502808,0.448474,5,-4.5287066,0.07763727,-29.183147,-6.4129252,2595,0.506412,0.052733,0.054776
4208,B3,DAMIMAS,train,DAMIMAS_A21B_0352,3,dataset_640\images\train\DAMIMAS_A21B_0352_3.jpg,0.008882203824,0.382956,7,-0.20360538,0.7451098,-1.4161578,-7.1914988,4208,0.564466,0.097656,0.090954
9486,B3,DAMIMAS,train,DAMIMAS_A21B_0702,3,dataset_640\images\train\DAMIMAS_A21B_0702_3.jpg,0.017120264058,0.297957,3,-2.3646276,1.4510713,-13.565115,-25.387634,9486,0.341645,0.169758,0.100851
3012,B3,DAMIMAS,train,DAMIMAS_A21B_0251,3,dataset_640\images\train\DAMIMAS_A21B_0251_3.jpg,0.010776659097000001,0.282765,5,0.31612968,-3.426407,-2.9999568,24.322863,3012,0.647145,0.129119,0.083463
15465,B3,DAMIMAS,test,DAMIMAS_A21B_0061,3,dataset_640\images\test\DAMIMAS_A21B_0061_3.jpg,0.005038106073,0.458027,5,-1.668594,-3.001338,-16.913336,14.3582115,15465,0.591503,0.111111,0.045343
5675,B3,DAMIMAS,train,DAMIMAS_A21B_0446,2,dataset_640\images\train\DAMIMAS_A21B_0446_2.jpg,0.004708161864,0.289965,6,-0.5301596,-0.8628419,-14.203649,17.175953,5675,0.537405,0.064386,0.073124
8976,B3,DAMIMAS,train,DAMIMAS_A21B_0669,2,dataset_640\images\train\DAMIMAS_A21B_0669_2.jpg,0.003948228614,0.272793,8,1.7080584,-2.0045896,8.452485,4.675257,8976,0.358941,0.071434,0.055271
4495,B3,DAMIMAS,train,DAMIMAS_A21B_0368,4,dataset_640\images\train\DAMIMAS_A21B_0368_4.jpg,0.006901465379999999,0.413559,8,3.106146,-2.8633206,16.558256,-6.025144,4495,0.566337,0.09519,0.072502
13942,B3,DAMIMAS,val,DAMIMAS_A21B_0546,2,dataset_640\images\val\DAMIMAS_A21B_0546_2.jpg,0.002955603465,0.463358,8,-4.7647157,-1.728054,-7.8523517,-4.292442,13942,0.697386,0.053595,0.055147
3550,B3,DAMIMAS,train,DAMIMAS_A21B_0298,1,dataset_640\images\train\DAMIMAS_A21B_0298_1.jpg,0.00338838496,0.438517,6,-5.4330254,-0.19224255,-30.759901,-6.6737037,3550,0.294028,0.05297,0.063968
3008,B3,DAMIMAS,train,DAMIMAS_A21B_0251,2,dataset_640\images\train\DAMIMAS_A21B_0251_2.jpg,0.0046900532519999994,0.348886,6,-1.3118017,-1.7415494,-5.6315846,19.843239,3008,0.304984,0.082954,0.056538
16028,B3,DAMIMAS,test,DAMIMAS_A21B_0254,4,dataset_640\images\test\DAMIMAS_A21B_0254_4.jpg,0.01220468754,0.170369,7,-0.47665107,0.5854964,0.6156856,-10.233698,16028,0.372096,0.096644,0.126285
5664,B3,DAMIMAS,train,DAMIMAS_A21B_0443,4,dataset_640\images\train\DAMIMAS_A21B_0443_4.jpg,0.002617772598,0.434353,7,-3.003475,-4.517705,-5.284493,15.7916355,5664,0.431038,0.064622,0.040509
11451,B3,DAMIMAS,train,DAMIMAS_A21B_0843,3,dataset_640\images\train\DAMIMAS_A21B_0843_3.jpg,0.002632510988,0.397559,3,-2.7759457,1.1110663,-4.270273,-14.440431,11451,0.467363,0.053773,0.048956
1487,B3,DAMIMAS,train,DAMIMAS_A21B_0135,1,dataset_640\images\train\DAMIMAS_A21B_0135_1.jpg,0.0035887371,0.428653,6,0.8479896,2.8006995,4.855498,-13.412134,1487,0.375937,0.070395,0.05098
14994,B3,DAMIMAS,val,DAMIMAS_A21B_0836,7,dataset_640\images\val\DAMIMAS_A21B_0836_7.jpg,0.006273791159999999,0.540375,5,0.82428354,1.1456912,-2.4745674,-9.28646,14994,0.637535,0.07998,0.078442
8799,B3,DAMIMAS,train,DAMIMAS_A21B_0658,4,dataset_640\images\train\DAMIMAS_A21B_0658_4.jpg,0.011601337488000001,0.257229,4,-1.7968748,4.109275,-8.70817,-16.264908,8799,0.511913,0.097656,0.118798
4637,B3,DAMIMAS,train,DAMIMAS_A21B_0375,4,dataset_640\images\train\DAMIMAS_A21B_0375_4.jpg,0.003528684576,0.331377,5,-1.995144,-2.8399749,-2.0922675,11.824735,4637,0.661525,0.061794,0.057104
3053,B3,DAMIMAS,train,DAMIMAS_A21B_0258,1,dataset_640\images\train\DAMIMAS_A21B_0258_1.jpg,0.00954758336,0.391524,3,-4.302263,4.60615,-16.926313,-18.747055,3053,0.437723,0.083692,0.11408
10871,B3,DAMIMAS,train,DAMIMAS_A21B_0811,2,dataset_640\images\train\DAMIMAS_A21B_0811_2.jpg,0.0053701116419999995,0.394233,6,1.0392389,2.3270059,3.0959742,-12.883277,10871,0.68859,0.082922,0.064761
16942,B3,DAMIMAS,test,DAMIMAS_A21B_0636,1,dataset_640\images\test\DAMIMAS_A21B_0636_1.jpg,0.048684616991999996,0.420496,3,4.7614408,3.072849,25.868998,9.1908455,16942,0.758374,0.217184,0.224163
14806,B3,DAMIMAS,val,DAMIMAS_A21B_0819,7,dataset_640\images\val\DAMIMAS_A21B_0819_7.jpg,0.020938350720000002,0.326326,7,-2.2947965,5.9255953,-9.126999,-24.29422,14806,0.541078,0.134358,0.15584
9466,B3,DAMIMAS,train,DAMIMAS_A21B_0700,2,dataset_640\images\train\DAMIMAS_A21B_0700_2.jpg,0.025725238302000002,0.196838,5,2.2688677,-0.41058326,24.887836,13.581511,9466,0.4037,0.153266,0.167847
17435,B3,DAMIMAS,test,DAMIMAS_A21B_0814,2,dataset_640\images\test\DAMIMAS_A21B_0814_2.jpg,0.016007501400000002,0.395195,3,4.657577,1.598716,19.001625,7.679843,17435,0.448357,0.143385,0.11164
10126,B3,DAMIMAS,train,DAMIMAS_A21B_0745,4,dataset_640\images\train\DAMIMAS_A21B_0745_4.jpg,0.009460141971000001,0.430224,7,1.2824242,5.238341,1.1816471,-20.747107,10126,0.358073,0.114133,0.082887
12482,B3,DAMIMAS,val,DAMIMAS_A21B_0057,1,dataset_640\images\val\DAMIMAS_A21B_0057_1.jpg,0.0057304065,0.463989,6,2.3214085,-6.0159717,16.113117,-1.428906,12482,0.347662,0.083962,0.06825
8245,B3,DAMIMAS,train,DAMIMAS_A21B_0620,4,dataset_640\images\train\DAMIMAS_A21B_0620_4.jpg,0.016569642551,0.390162,5,1.9924521,0.8928951,8.715672,14.628718,8245,0.50532,0.129199,0.128249
10659,B3,DAMIMAS,train,DAMIMAS_A21B_0798,4,dataset_640\images\train\DAMIMAS_A21B_0798_4.jpg,0.042456447247000005,0.319086,3,4.051177,7.8639183,7.0040493,-24.731773,10659,0.358815,0.229379,0.185093
